movieId,aveRm
55555,3.5
55577,3.2
55620,3.25
55687,4.5
55721,4.3
55729,3
55765,3.905
55768,3.15
55805,3
55814,4.1
55820,3.898
55830,3.4
55844,3.5
55854,3
55872,3.5
55908,4.188
55946,4
55995,2.562
56003,3
56012,2.75
56022,2
56060,4.5
56145,3.429
56152,3.676
56156,3.286
56169,4
56171,3.111
56174,3.484
56176,1.5
56251,3.9
56274,3
56286,3.5
56333,3.5
56336,3
56339,3.875
56367,3.769
56379,3
56389,4
56563,3.25
56587,3.231
56607,3.333
56620,3
56715,4
56757,3.717
56775,3.042
56782,4.143
56788,3.375
56801,2.583
56805,3.3
56837,3
56869,4
56908,4
56915,4
56921,3.8
56941,3.091
56949,3.3
57147,4
57183,4.5
57243,3.5
57274,4.062
57326,0.5
57368,3.352
57421,4
57499,3
57502,4
57504,4.1
57522,3.5
57526,3
57528,3.278
57532,2.5
57536,3.25
57637,3.5
57640,3.806
57669,4.159
57772,3.75
57843,4.5
57910,2
57951,2.333
58025,3
58047,3.429
58078,3
58103,3.417
58105,3.4
58107,3.25
58154,3.786
58156,2.9
58162,3
58191,4
58287,1
58291,4.5
58293,2.706
58295,3.615
58297,4
58299,3.438
58301,4.375
58303,3.333
58306,2.5
58309,4.5
58315,2.125
58332,2.833
58347,3.5
58351,4
58376,3.75
58404,2.75
58425,4.167
58492,3
58554,3.5
58559,4.238
58627,3.5
58655,3.5
58783,2.5
58803,3.75
58806,2.75
58826,2.5
58839,2.375
58842,4.5
58870,3.5
58876,3.25
58879,3.5
58964,4
58972,3
58975,3.5
58998,3.769
59014,2
59016,2.5
59018,4.5
59022,3.308
59026,4
59037,3.167
59103,3.833
59118,3.5
59126,3.8
59129,2
59131,3.5
59141,4.667
59143,4.25
59220,3.5
59258,3.136
59295,1
59306,0.75
59315,3.824
59333,2.875
59336,3
59369,3.619
59387,3.955
59421,2.75
59429,2.75
59440,3.5
59501,3.542
59549,4
59604,3.75
59615,2.833
59667,4
59725,2.409
59727,3.167
59731,3.5
59738,3
59784,3.444
59810,3.5
59814,5
59900,2.867
59915,3.5
59947,2
59985,4
59995,4
60030,4.5
60037,3
60040,3.171
60046,3.5
60069,4.058
60072,3.159
60074,3.034
60126,3.469
60128,2.25
60141,2.5
60161,3.5
60289,3
60291,3.75
60293,4
60303,4
60333,4.5
60363,0.5
60365,1.5
60389,4
60397,2.964
60408,4.5
60471,3.5
60487,3.8
60514,2.5
60516,3.5
60522,2.25
60538,3.5
60647,2.5
60674,2.5
60684,3.988
60735,2.5
60737,5
60753,3.5
60756,3.554
60760,2.875
60766,3.688
60803,2.5
60818,4
60832,4
60857,3
60885,3.5
60894,3
60904,4
60937,2.643
60941,2.875
60943,4.5
60950,3.094
60979,3.5
61011,2
61024,3.677
61026,4
61071,2.5
61073,2
61123,2
61132,3.5
61160,2.357
61167,4
61210,3.5
61236,3
61240,3.912
61246,2
61248,3.222
61250,2.5
61255,2.75
61257,4
61262,1.5
61289,3.333
61319,3.5
61323,3.487
61348,0.833
61350,2.333
61352,3.375
61394,4
61401,2.5
61406,4
61465,3.25
61628,2
61692,3
61697,3
61705,3
61729,2
61818,0.5
61986,3
62008,3
62081,3.062
62113,2.833
62155,3.35
62208,4.5
62250,3.7
62293,3.5
62299,3.5
62336,4.278
62344,2.75
62374,3.773
62376,2.833
62383,3.75
62394,2.167
62434,3.524
62437,2.5
62439,4
62511,3.125
62553,4
62586,2
62644,3.571
62662,3
62718,2.5
62792,3
62799,3
62834,4
62836,4
62849,3.769
62956,3.444
62970,2.25
62999,3.692
63033,3.5
63062,3.438
63072,3.889
63082,3.81
63113,3.457
63131,3.625
63179,3.5
63222,3.25
63239,3
63276,4
63312,2
63393,1
63433,3.5
63436,3.167
63479,3.625
63515,4
63540,2.125
63768,3
63808,2.75
63826,4
63853,3.2
63859,3.389
63876,3.545
63992,2.409
64010,3.5
64030,2.667
64032,2.833
64034,3.417
64114,1
64116,3.5
64167,3.333
64197,4.75
64231,3
64249,2.5
64278,3.5
64285,3.7
64497,2.786
64499,5
64501,5
64575,3.357
64614,3.946
64620,3.944
64622,3.214
64695,4
64716,4.136
64839,3.735
64957,3.595
64969,3.618
64983,3.409
64993,3.5
64997,3
65037,3.5
65088,3.364
65126,3.5
65130,3.7
65133,3.5
65135,3
65188,3.875
65193,3
65216,3.929
65225,4.5
65230,3.143
65261,4
65350,0.5
65359,3
65514,3.95
65577,3
65585,3.5
65588,2.5
65596,4
65601,2
65631,4
65642,4.25
65651,2
65682,3.643
65685,3.5
65738,4
65740,4
65802,2.714
65810,3
65882,3.5
65982,3.333
66090,4
66097,3.7
66171,3
66198,3
66203,2.818
66240,3.5
66297,3.5
66310,3.5
66320,4
66335,2.5
66371,4.1
66427,3
66509,3.5
66511,4.25
66544,4
66665,3.5
66744,4
66783,3
66785,3.8
66798,2.75
66915,2
66934,3.917
66943,4.25
67087,3.529
67168,3.5
67186,2.5
67193,2.5
67197,2.833
67255,3.94
67267,3.375
67295,2.875
67361,2
67408,3.25
67508,4
67534,2.75
67618,5
67665,3.75
67695,2.625
67734,3.333
67788,3.5
67799,0.5
67888,4.5
67923,3.25
67997,4.3
68073,3.4
68135,3.55
68157,4.136
68159,4
68194,4.25
68205,2.938
68237,3.969
68269,4.25
68319,2.865
68347,4
68358,3.864
68444,3.5
68480,1.5
68486,4
68522,3.5
68536,4
68552,2
68554,3.265
68597,4
68600,2
68650,2
68659,2.875
68791,3.25
68793,3.1
68835,3.5
68848,4.333
68872,4
68886,4
68932,3.5
68945,4
68952,3.75
68954,4.005
68959,2.75
69069,3.583
69118,1.5
69122,3.632
69131,2.5
69134,3.8
69140,4
69211,5
69224,4
69227,1
69251,3.5
69275,4.25
69278,3.214
69304,4
69306,3.167
69394,4.5
69406,3.5
69436,2.786
69453,1.5
69469,5
69481,4.059
69495,3.5
69516,2.75
69524,4.333
69526,2.425
69529,4.5
69604,3
69606,2.5
69640,3.056
69644,2.607
69654,3.5
69685,1
69712,4
69720,4.5
69746,3.5
69757,3.667
69784,3.65
69805,3.75
69844,3.888
69849,3.167
69860,5
69904,2.5
69951,3.812
69953,3.5
69988,2.5
70015,1.5
70159,3
70183,3.667
70206,3.5
70208,4
70286,3.777
70293,2.958
70301,3.5
70305,3.5
70334,3.5
70336,2.625
70361,3
70451,5
70492,3.5
70521,3.667
70533,3.833
70545,2
70565,3.625
70599,3.9
70637,4
70641,2.833
70663,2.5
70687,2.75
70697,3.5
70703,2
70708,4.5
70728,3.833
70862,3.75
70932,2
70946,3.5
70984,3
70990,2.5
70994,3
71033,3.857
71057,3.643
71106,3.6
71108,4.5
71129,3.5
71131,4.5
71135,3.4
71147,3
71156,3.389
71160,3
71205,1
71211,3.667
71248,2
71252,2.667
71254,3.429
71264,3.529
71268,5
71282,3.688
71302,4.5
71304,4
71327,3.5
71341,3
71379,3.4
71429,3
71438,1
71453,4
71462,4.25
71464,3.227
71466,4
71468,3.5
71484,2.5
71494,3.5
71500,2.5
71518,3.1
71520,2.333
71530,3.036
71535,3.877
71550,1
71579,3.833
71619,4
71640,3.5
71668,3.333
71732,2.5
71745,2.667
71810,0.5
71823,3.5
71838,3.062
71867,3
71899,4.2
71902,3.5
71910,2.5
71970,4
71999,4.5
72011,3.719
72104,4.5
72129,3.5
72142,5
72165,2
72167,3.375
72171,3.5
72178,4.5
72224,2.25
72226,4.083
72294,3
72308,4.25
72330,3.5
72356,4.375
72378,2.619
72395,3.5
72405,2.25
72407,2.667
72424,0.5
72479,3.5
72489,4.167
72554,4.5
72591,3.5
72601,3
72603,3
72605,3.5
72624,3.5
72641,3.677
72692,5
72694,2
72696,0.5
72701,3
72714,4
72720,3.833
72731,3.167
72733,3.857
72737,3.75
72874,1
72919,3
72921,3.5
72982,4
72998,3.603
73015,2.75
73017,3.853
73023,4.1
73042,2.667
73106,2.167
73160,2.5
73211,3.75
73266,3
73268,3.417
73290,3.5
73319,2.4
73321,3.281
73323,4.2
73344,4.25
73386,1.5
73431,2.5
73488,2
73499,3.5
73501,3.5
73515,3.5
73569,3.75
73676,3
73681,3
73741,3
73804,4
73808,3
73822,5
73854,3.833
73858,1.5
73876,4
73881,4.75
73929,2.833
74075,1
74089,3.5
74095,2.5
74154,2.5
74226,5
74228,4
74275,1.5
74282,4.75
74324,4.375
74342,4.5
74370,4
74450,2.667
74452,2.25
74458,4.022
74508,3.333
74510,4.25
74530,2.357
74532,2.5
74545,3.786
74553,4
74580,2
74624,4
74647,1
74668,3.75
74677,4
74683,4
74685,3.375
74688,3.5
74696,3
74698,2.167
74727,4.75
74750,3.667
74754,3.667
74789,2.875
74791,3.75
74795,3.5
74851,2.5
74868,3
74916,2.333
74946,3.222
74948,4
75341,4
75389,3
75395,3.25
75416,1.5
75446,2.5
75803,1.5
75805,2.75
75813,3.167
75816,2
75947,2
75985,3.5
76030,0.5
76054,4
76060,3.5
76077,3.3
76091,5
76093,3.943
76143,4.5
76173,3.75
76175,2.308
76251,3.651
76293,3.318
76301,4.5
76738,3.5
76743,3.5
76751,3
76763,3.5
77177,4
77191,3.25
77201,2.5
77206,3.5
77233,3.5
77266,3.5
77364,3
77414,3.5
77421,2.5
77427,0.5
77455,4.038
77561,3.511
77667,3
77688,4.5
77709,2.5
77795,3.5
77798,1.25
77800,4
77841,2
77846,5
77866,3.167
77881,3.5
77893,4
77931,4
78034,3.5
78039,2.8
78041,2.25
78088,3.5
78103,2.5
78105,2.885
78116,3.5
78142,4.5
78160,3.5
78174,1
78209,3.55
78218,3
78264,3
78266,3.5
78316,2.833
78349,3.8
78467,1.875
78469,3.147
78499,4.109
78544,3
78574,3.438
78620,4.5
78626,3.5
78637,3.571
78703,3.75
78746,4
78772,2.45
78836,5
78893,1.917
78959,3
79006,4.5
79008,4
79057,3.3
79073,4
79091,3.684
79132,4.066
79134,3.45
79139,3.45
79185,3.417
79224,2.5
79242,2.917
79251,2.25
79259,2.5
79274,3.667
79293,2.967
79299,3
79333,4
79357,4.143
79428,3.286
79501,4
79536,3
79553,3
79572,2.5
79590,2.5
79592,3.262
79677,3.5
79684,4
79695,3.059
79702,3.705
79798,3.5
79868,2.5
79879,2.167
79895,2.5
79897,5
79946,3.5
80083,4
80094,4
80124,5
80126,2.625
80139,4.167
80162,2.5
80166,2.667
80219,3.25
80241,3.167
80363,3.143
80454,2.5
80463,3.886
80478,4
80489,3.955
80549,3.796
80551,3.5
80553,3.5
80572,4
80584,4
80586,3.833
80590,3.167
80615,4
80693,3.188
80727,3.25
80748,4
80831,3.857
80834,3.5
80839,2.5
80846,3.25
80858,3.5
80860,3
80862,3.667
80864,3.5
80880,3.25
80906,4.292
80917,3.5
80969,4
81018,3
81087,4.5
81132,3.75
81156,3.917
81158,3.167
81191,4
81229,3.5
81257,3.5
81383,2.5
81417,3.7
81456,3
81512,4
81520,4
81535,4.5
81537,3.1
81562,3.833
81564,3.6
81591,3.631
81681,2
81782,3.357
81784,2.667
81786,4
81788,3.857
81791,3
81819,4.25
81831,4
81834,3.989
81845,4.043
81847,3.917
81910,4
81932,3.761
81949,3
82041,4.25
82053,4
82088,3
82093,1.5
82095,0.5
82152,3.5
82167,2.786
82169,3.857
82202,2.714
82242,4.25
82366,4.5
82378,3.75
82459,3.75
82461,3.237
82499,2.667
82527,4
82534,2.5
82641,3
82667,3.875
82684,0.5
82744,5
82765,3.5
82767,3.5
82848,3.5
82852,1.833
82854,1.833
82857,4.5
83086,2.5
83132,3.5
83134,3.917
83177,1.167
83270,2
83349,3
83369,4
83374,3.5
83480,3.5
83601,0.5
83613,3
83796,2.5
83803,4.1
83827,4.25
83910,2.5
83969,5
83976,4
84152,3.95
84156,4.5
84187,3.5
84189,3.75
84240,4
84246,4.5
84273,5
84374,2.929
84392,3.6
84414,4.25
84512,5
84523,3
84553,4
84601,3.333
84615,2.25
84637,3
84696,4
84716,4
84772,3.2
84799,4.5
84844,4.5
84847,2.5
84942,3.75
84944,3.618
84950,2.5
84952,4
84954,3.167
85020,3.375
85022,3.125
85025,2
85056,3.1
85131,2.375
85179,3.833
85213,4
85259,4
85261,3.5
85295,5
85316,3.5
85334,0.5
85342,4.357
85354,3.5
85367,3.214
85394,3
85397,3.5
85399,1
85401,2.9
85412,3.75
85414,3.603
85438,3
85510,3.125
85736,4.5
85774,3.75
85780,3.583
85788,2.667
85796,2.375
85881,3.75
85885,2.75
86000,4
86014,3.5
86028,2
86059,2.75
86066,4
86068,0.5
86142,4
86190,3.318
86237,5
86279,3.5
86286,2
86290,4
86293,3
86295,2.667
86298,3.125
86320,3.071
86332,3.515
86345,4.056
86347,3.286
86355,2
86377,4
86487,4.5
86504,4.3
86548,3.375
86593,2.5
86628,4
86644,3.05
86668,5
86721,5
86781,4.4
86815,3.5
86817,3.25
86833,3.762
86835,3
86864,3
86880,3.229
86882,3.56
86892,4.5
86898,4
86911,3.267
86922,4
86960,2
87028,2
87192,3.5
87194,3.5
87197,3
87222,3.324
87232,3.791
87234,4.167
87287,4
87298,2.667
87304,3.625
87306,3.595
87413,1.75
87430,2.35
87444,2.5
87483,2.7
87485,2.889
87520,2.364
87522,2.75
87529,3.111
87660,4.5
87785,2.75
87834,5
87867,2.75
87869,3.438
87876,3.167
87960,3
88069,4
88094,3
88108,3
88125,3.91
88129,3.766
88140,3.547
88163,3.984
88179,3.5
88235,3.625
88267,3
88272,3.5
88327,3
88345,4
88356,1.875
88405,3.05
88448,5
88515,3
88593,2.5
88672,3.25
88697,2.5
88699,3.5
88744,3.463
88746,3.5
88785,2.85
88810,3.833
88812,2.667
88911,3
88932,4.5
88954,3.25
89028,3
89030,3.25
89039,4.5
89047,4
89072,4
89085,2.5
89087,2.5
89090,4.5
89118,3
89190,1.75
89208,3.5
89281,3.5
89305,3.667
89343,3
89386,0.5
89388,1.5
89427,1.5
89470,3.708
89492,3.885
89580,4
89582,4.5
89586,3.5
89678,4
89745,3.87
89753,3.812
89759,4.333
89761,3
89774,3.727
89804,3.222
89837,4.5
89840,2.833
89862,3.5
89864,3.632
89898,3.5
89904,4.045
89939,3.75
89945,3
90057,3.75
90243,3.5
90245,4
90249,3
90343,2.75
90345,3.5
90353,4
90357,3.5
90374,3.75
90376,3.5
90384,2
90403,3.167
90405,3.393
90428,3
90430,4
90439,3.786
90469,3.5
90471,3
90522,3
90524,3.5
90528,3.5
90531,3.75
90576,4.5
90600,3.6
90603,3.667
90630,3.5
90647,3.562
90717,3.5
90719,2.5
90738,1.5
90746,3.5
90769,4
90809,3
90863,4
90866,3.75
90888,2.667
90890,2.3
90943,5
90945,3
91077,4
91079,2.5
91094,2.6
91104,2.214
91126,3
91128,3.583
91233,4
91261,3.5
91266,2.5
91273,1.5
91323,2.9
91325,2.75
91337,4
91353,3.75
91355,5
91386,5
91414,0.5
91470,3
91483,1.5
91485,3.5
91488,3.75
91500,3.435
91529,3.993
91535,3.139
91542,3.763
91571,2.5
91622,2.25
91628,2
91630,3.659
91653,3.3
91658,3.488
91660,2.5
91666,4
91671,1
91688,1.5
91690,3.667
91784,4.5
91842,3
91860,4
91869,3.5
91873,1.5
91890,3
91935,2.5
91947,4.5
91974,3.8
91976,2.917
91978,3.167
91981,2.5
92008,2.833
92046,3
92048,3.25
92094,3.5
92192,2
92198,2
92234,1.5
92243,4.5
92259,4.108
92264,2
92309,2.75
92348,4
92391,3.167
92420,3.375
92422,3.75
92427,1
92439,3
92475,4.25
92494,5
92507,3.375
92509,2.667
92535,4.3
92637,3.5
92643,4.5
92665,2.5
92674,2.5
92681,0.5
92694,4.25
92730,2
92760,3.5
92938,1.6
92954,3.5
93006,4.25
93008,5
93022,5
93040,4
93114,3
93134,3.5
93139,1.5
93193,3
93208,2
93242,1.5
93270,2.062
93272,3.1
93287,3.75
93297,3.75
93320,5
93326,2.636
93363,3.091
93443,3.25
93502,2.5
93510,3.865
93512,4
93563,3.167
93598,2.5
93610,3
93721,4.1
93723,2.25
93740,1.5
93766,2.625
93790,4
93805,3.75
93819,3.5
93831,2.625
93838,4.333
93840,4.023
93855,4.5
93980,1.25
93982,2
93988,4.5
94011,1.5
94015,3
94018,2.333
94070,3.875
94122,2
94130,3.5
94150,4
94160,3
94262,3
94266,2.5
94323,2.5
94325,4
94405,3.5
94478,2.5
94494,2.5
94503,3.667
94661,4
94677,3.559
94735,4
94777,3.278
94780,2.833
94799,3.5
94810,5
94833,3.333
94864,3.296
94867,3.5
94896,3.5
94919,2.5
94931,3.5
94953,3
94959,3.776
94985,3.833
95004,4
95067,2.833
95088,3.75
95105,3.389
95135,4
95145,3.5
95147,3.25
95149,5
95163,3.5
95165,4
95167,3.467
95170,4
95175,5
95182,3
95193,2
95199,3
95201,3
95207,2.75
95218,3.5
95307,2.75
95309,4.167
95311,5
95313,4.5
95377,3.833
95441,3.286
95449,2.7
95473,4
95475,4
95497,3.75
95499,4
95508,3.5
95510,3.25
95519,4
95543,2.917
95558,3.357
95583,2.75
95624,3
95633,4.5
95654,4.167
95690,4.5
95717,2
95720,3
95738,3
95744,2.5
95761,4.5
95771,4
95780,4
95796,0.5
95839,3
95843,5
95858,3.9
95873,3.5
95875,3.188
95939,4
95949,3.5
95965,4
96004,3.25
96007,2
96020,3.667
96079,3.81
96084,4.5
96110,3.444
96114,2
96121,1
96150,2
96281,3.5
96283,3
96373,4.5
96411,4
96417,3.2
96430,5
96432,3.625
96448,2.167
96471,3
96488,4.25
96518,3
96520,2
96530,2.5
96563,4
96567,4
96588,3.625
96606,3.833
96608,5
96610,3.641
96616,2.5
96655,3
96691,3.75
96726,1.5
96728,3.917
96737,3.714
96811,3.917
96815,2.75
96821,3.825
96829,4.3
96832,5
96861,3.286
96917,4
96935,5
96945,3.5
96964,1.5
96975,3.5
97024,0.5
97168,3.5
97172,2.5
97188,4
97194,1
97225,3.409
97230,3
97285,3.5
97304,3.982
97306,3.467
97328,3
97470,1.25
97643,3
97665,2.5
97701,3
97742,1.5
97752,3.737
97757,4
97785,3
97836,2.571
97858,2
97860,3.125
97866,4.75
97870,4
97904,4
97913,3.75
97921,3.717
97923,3.5
97936,3
97938,3.629
97950,2.5
97988,2.5
98061,3.5
98083,4
98122,3
98124,3.929
98154,4.5
98160,1.5
98175,1.5
98203,1.875
98230,3.5
98239,2.25
98243,3.792
98279,4
98296,1.5
98361,4
98491,4.375
98499,3
98503,3
98585,3.5
98604,4.5
98607,4.5
98623,3
98633,3.5
98697,2.5
98799,2.5
98809,3.812
98836,2
98908,1.5
98961,4.107
99005,1.5
99007,3.5
99030,4
99087,3
99106,2.5
99112,3.417
99114,3.944
99117,3.125
99122,3.5
99130,3.5
99145,3.667
99149,3.5
99191,4
99415,2
99437,4
99532,2.25
99574,3
99636,5
99638,3
99721,1.5
99728,3.333
99750,3.5
99764,4.25
99813,3.875
99846,3
99853,4
99910,3.25
99917,3.167
99992,3
100044,4
100068,3.5
100083,3.5
100106,3.5
100159,4.5
100163,2.9
100194,4.5
100226,1.5
100277,4
100302,3
100304,3
100306,3.5
100326,2.5
100383,3.917
100390,2.875
100397,3.5
100487,2
100498,2.083
100507,3.625
100527,4
100553,4.5
100556,5
100579,4
100611,4
100714,3.5
100737,3.5
100810,3
100843,3.5
100882,4.75
100906,5
101025,2.2
101070,2.5
101072,2.5
101074,2
101076,3
101088,3.75
101112,3.083
101142,3.778
101283,2.833
101360,1.5
101362,2.875
101415,1.5
101423,3
101525,3.5
101529,2
101531,2
101577,2.5
101612,3
101739,3.25
101741,3.75
101765,4.25
101864,3.3
101884,1.5
101895,4
101962,4
101973,1.5
102007,3
102025,0.5
102033,3.2
102058,3
102066,4
102070,3
102084,5
102088,2
102123,3.214
102125,3.562
102165,2
102194,4.333
102217,5
102278,2
102338,4.5
102378,2.75
102407,3.375
102445,3.685
102481,3.55
102590,3
102602,4
102666,4.5
102684,3.75
102686,3.375
102716,3.357
102720,3
102735,0.5
102742,4
102747,3.5
102749,0.5
102760,4
102800,2.5
102802,2.5
102819,3
102823,3.5
102852,3
102880,1
102903,3.409
102984,4.5
102993,3.125
103027,3
103042,3.295
103048,3.5
103075,3.25
103085,3
103107,4.25
103137,2
103141,3.875
103171,1
103210,2
103219,3.5
103221,2.5
103228,3.607
103233,3
103235,4
103245,2.5
103249,3.026
103253,3.312
103335,3.579
103339,2.917
103341,3.417
103366,2
103372,3.417
103384,2.786
103449,1
103483,4.5
103502,1.5
103539,3.25
103543,3.5
103596,1.875
103602,5
103606,4
103609,1.5
103624,4
103655,1.833
103685,4.5
103688,4.214
103755,2.5
103772,3.375
103801,2.333
103810,3.2
103819,2.25
103865,2
103883,4
103980,3.375
103984,3.5
104017,0.5
104069,4.125
104074,1.75
104076,1.875
104078,4
104129,3.25
104141,3
104211,3.738
104218,3.4
104241,3.455
104243,3.3
104245,3
104272,3
104283,4
104303,2.5
104337,1.5
104339,4
104374,3.933
104419,3.25
104457,3.75
104644,0.5
104760,1
104780,5
104837,2
104841,3.578
104863,2.667
104875,4
104879,4.156
104906,3.167
104908,3
104913,3.818
104925,3.5
104944,3.75
105020,1.5
105037,2.5
105121,1
105197,4.125
105211,3
105213,3.125
105246,3.5
105250,3.75
105254,3.5
105325,1
105351,2.25
105355,3.25
105468,2.25
105504,4.048
105540,4.5
105585,4
105593,4.5
105653,4
105720,3
105731,2.5
105746,4.5
105755,1.5
105801,3
105835,4
105844,3.625
105954,3.625
106002,3.438
106062,3.25
106072,3.31
106100,3.971
106144,3.5
106330,2
106438,3.25
106441,3
106487,3.635
106489,3.58
106491,2.643
106540,2.875
106542,1.5
106594,4.5
106642,4.571
106648,3
106696,3.621
106766,3.643
106782,3.917
106785,3
106839,3.75
106873,2.5
106883,1.5
106889,4
106916,3.25
106918,4
106920,3.92
106927,3
107013,0.5
107069,3
107141,3.688
107159,4
107314,3
107338,2.5
107348,3.364
107406,3.429
107408,4.5
107410,4
107412,4.5
107436,3
107447,4
107449,1.5
107462,4.5
107565,2.75
107630,4.5
107702,2.5
107723,3
107771,5
107780,4
107846,3.5
107945,2
107951,5
107953,4
107962,2
107997,2.25
107999,4
108078,5
108090,3.5
108156,3.167
108188,2
108190,3
108192,3.5
108540,4.5
108601,2
108689,2.25
108715,1.5
108727,4.25
108729,3.5
108795,5
108928,2.667
108932,3.871
108945,2.333
108949,3.333
108981,4.5
109042,2.25
109161,4.5
109183,2
109187,3
109191,1.5
109241,5
109282,3
109295,2
109313,4
109317,2.5
109372,2.25
109374,3.779
109383,3.5
109416,2
109483,2.625
109487,3.993
109569,1
109576,2
109578,3.25
109596,4
109633,5
109673,2.125
109687,5
109723,3.5
109846,3.25
109848,2.75
109850,3.75
109853,3
109864,1.75
109895,2
109897,0.5
109941,3
109968,4.25
109971,4.5
110102,3.742
110127,2.8
110130,4.333
110281,4
110286,3.5
110297,3.333
110330,4.5
110350,4.5
110387,4
110501,3.929
110541,2.5
110553,2.636
110586,4
110591,4.5
110603,0.5
110611,2.5
110655,2
110669,3.75
110718,4
110730,2.286
110746,4
110771,2.917
110773,0.5
110781,2.5
110826,1.5
110882,3.833
111113,3.292
111146,4.5
111320,1.5
111360,2.821
111362,3.833
111364,2.615
111375,2.5
111384,4
111443,2.75
111551,3.5
111617,3.812
111622,4
111659,2.75
111663,2.5
111680,1.5
111732,3.5
111743,2.958
111759,3.977
111781,3.647
111785,0.5
111795,3
111800,3
111817,3.5
111844,3.5
111913,4.5
111921,3.389
112006,3.833
112070,3.5
112138,3.684
112171,3.278
112175,3.767
112183,3.346
112290,3.824
112303,1.5
112316,2.5
112326,1
112334,4.5
112370,1.875
112421,4.333
112450,2
112454,3.5
112460,2.25
112497,2
112512,5
112515,4.5
112552,4.039
112556,3.716
112580,4
112623,3.433
112727,3
112749,2
112788,2.6
112804,3.833
112818,3.3
112852,4.051
112868,4.5
112897,3.5
112911,2
112940,4.5
113159,3.5
113186,3
113207,3.5
113225,3
113252,4.25
113275,4.5
113278,3
113280,4
113313,3.5
113345,2
113348,2.75
113350,1.5
113374,3
113378,2.3
113394,4
113416,1.5
113453,3.1
113532,3.5
113565,4
113573,3.25
113604,2
113705,3.5
113741,4
113780,3
113829,5
113849,2.5
113862,4
114028,4
114044,3.5
114060,2.833
114066,4
114074,3.333
114126,2.5
114180,2.938
114184,3.5
114246,3
114265,5
114335,3
114396,1.5
114494,1.5
114554,1
114601,2.75
114627,3.25
114662,3.8
114670,3.5
114678,4.25
114707,3
114713,3
114762,2.833
114795,3.5
114818,2.167
114847,3
114925,2
114935,3.9
115065,2
115111,3.5
115122,4.833
115149,3.845
115151,2
115170,2.5
115203,3
115210,3.769
115216,3
115231,3.25
115502,3.5
115569,4.167
115617,3.854
115664,4
115667,3.5
115680,3.833
115713,3.911
115727,5
115819,3
115828,4.5
115877,3.667
115969,4
116044,1.5
116138,2
116169,2.5
116207,1.5
116411,4.5
116413,3
116419,1.5
116505,3
116529,3
116668,4
116718,3.5
116724,4
116738,3.5
116797,4.02
116799,3.667
116817,4.5
116823,3.87
116849,2.5
116887,2.75
116897,4.25
116941,2
116963,1.5
116977,2.333
116985,1.5
117107,2.5
117109,3
117133,3.5
117176,3.706
117192,4.5
117364,4
117368,3.5
117444,3
117466,3.5
117511,3
117529,3.261
117531,5
117533,3.875
117545,3.75
117572,2.5
117590,3.636
117630,1
117646,4.5
117849,4.5
117851,3.7
117867,4
117877,3
117881,3.8
117887,4
117895,1.833
117922,3.5
118082,3.5
118166,3.5
118198,2.5
118248,1.5
118270,5
118290,2
118326,2
118354,3
118512,1.5
118530,4.5
118572,3.5
118696,3.417
118700,2.5
118702,2.5
118706,4
118784,3.5
118814,2
118834,5
118862,4
118880,3.5
118888,4.25
118894,5
118896,4
118900,2.9
118924,3
118930,4.5
118985,3.75
118997,2.8
119068,2
119141,3.458
119145,3.986
119153,4.5
119155,3.5
119167,3.5
119218,2.5
119655,2.25
119714,3.5
119828,3
119964,2
120130,5
120138,5
120466,3.25
120478,4.333
120625,4.5
120635,2.7
120637,2.5
120761,3.5
120783,2.5
120799,2.5
120807,4
120813,4.5
120827,3
120919,3
121007,4
121035,2
121097,2.75
121099,2.5
121129,2.5
121169,3.5
121171,4
121231,4.125
121253,3
121338,4.5
121342,3.5
121372,4.5
121374,4.5
121469,4.5
121715,3.5
121781,5
122092,5
122246,0.5
122260,2.5
122433,1
122490,1.5
122627,0.5
122882,3.819
122884,2.5
122886,3.854
122888,0.5
122890,3.417
122892,3.519
122896,3.786
122898,2.5
122900,3.722
122902,2.1
122904,3.833
122906,3.727
122912,4
122916,4.025
122918,3.926
122920,3.614
122922,3.705
122924,3.071
122926,4.156
122932,2
123200,4.5
123310,2
123545,3
123553,1
123947,2.75
124273,4.5
124404,5
124484,3
124851,5
124853,4
124859,2
125221,0.5
125914,3
125916,1
125970,3.5
125974,3.75
126088,5
126090,4.5
126142,4
126420,1.5
126426,4
126430,4.75
126482,3
126548,3.25
126577,4
126921,5
127052,3.833
127096,3.75
127098,4.375
127108,3.875
127114,4
127116,4.5
127130,4
127132,2
127134,3.5
127136,3.25
127146,3
127152,4.25
127164,3.5
127172,3.5
127180,4
127184,4
127194,2
127198,3.583
127202,3.75
127204,3.75
127212,4.5
127298,4
127319,1.5
127323,1
127390,4
128087,5
128089,4.5
128097,4
128099,4.5
128197,2
128360,3.75
128366,4
128488,3
128512,2
128520,3.8
128542,3.5
128592,1
128594,4
128620,3.9
128695,2.5
128736,3.5
128832,3.5
128838,3.5
128842,4
128852,3.75
128900,4.5
128902,4
128908,4
128914,5
128944,3.5
128968,4
128975,2.875
128991,4.5
129011,3.5
129229,2
129250,0.5
129313,4
129333,1.5
129354,3.25
129397,2.75
129428,3
129514,5
129657,1
129659,3.5
129737,2.25
129779,2.5
129937,2.167
130050,3
130052,3.5
130073,4
130083,2
130087,3.75
130444,4
130450,2.5
130452,4
